AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
17863,2335 Peabody Road,,Melton,77,3337,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xea\x17GsX\rb@z\x98\x9b:\xa6\xcbB\xc0',238FACAF-9F47-4ADF-A19E-83BDC3AF40E9,2013-06-30 22:00:00
17864,1504 Conifer Court,,Haney,7,V2W 1W2,"b""\x00\x00\x00\x00\x01\x01\x00\x00\x00'r\x92\xe2\xef\xa0^\xc0\x1a\x89\x17\xb8\xd1\x96H@""",77282163-CFA8-4E5E-A371-DD614A88DCDF,2013-09-12 22:00:00
17865,2745 Mt. Dias Blvd.,,Issaquah,79,98027,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x11\\\xd8\x1bg\x8a^\xc0\x04}\xe6\x9e\xf6\xbbG@',A669F9AF-C4CC-4EDF-9C21-42B9621188D1,2013-10-23 22:00:00
17866,5949 Laurel Drive,,Coronado,9,92118,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb0m\xa3\x1e\xecO]\xc0O\\<o\x93Z@@',8A80517D-7469-441B-8D86-E1012313650C,2013-03-24 23:00:00
17867,7444 Margo Drive,,San Diego,9,92102,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xaf\x0e\x19\x98r>]\xc0\xe1\xbb\x91\xd1\x86^@@',45457015-7099-4C54-A76C-85ACA32289AA,2012-11-08 23:00:00
17868,"51, rue Henri Gagnon",,Courbevoie,178,92400,b'\x00\x00\x00\x00\x01\x01\x00\x00\x004!\x97(\x01\x05\x02@!N\\\x11}pH@',8B059B5B-9302-4D9F-ABBB-271B1898D16D,2013-12-21 09:09:29
17869,904 Bales Court,,Langford,7,V9,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x058J\xd8\xc5\xe8^\xc0\xf3\x0cT\xb1\xa2?H@',741FF867-76D9-418E-8F4F-91AA6F305F11,2012-02-08 23:00:00
17870,5308 Logan Court,,Lake Oswego,58,97034,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe3b\xf1_\x1e\xa6^\xc0\xbe\x08\xa1\xa7K\xbdF@',4E6985A7-59F1-45CC-B4F9-4E0EECA9E6EA,2014-05-17 22:00:00
17871,8623 Merry Circle,,Chula Vista,9,91910,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0c\xe4\xc87\xe0;]\xc0\xa6\x7f\xae\xa36O@@',CFB6D22D-0245-4482-AF3B-DF6DC9962F97,2014-04-22 22:00:00
17872,2923 St Paul Circle,,Imperial Beach,9,91932,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf5\xad5\xe1\x93J]\xc0m\x84h\xc5\x80K@@',0A00A148-E223-4F09-AF65-675F33582598,2013-09-30 22:00:00
17873,145 W. Watson Court,,Oxford,14,OX1,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00*xNb\x96+\xf4\xbfX\tN\n\x15\xeaI@',AFB879C1-62A5-456C-A748-BE18E8CFF9FF,2014-04-13 22:00:00
17874,4927 Virgil Street,# 21,Redmond,79,98052,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00S\xf2\xc8(\x8b\x80^\xc0`X[\x89\xa8\xdeG@',15B1B664-A195-4E52-864C-61E9E2D7DB2E,2013-06-13 22:00:00
17875,9005 Garland Drive,,Seaford,77,3198,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\\\x9d\xbd\xde\xb4(b@8\x93\xc5\x9d/\x0eC\xc0',80517D37-657C-4048-9EBF-951D0D1D1285,2012-12-09 23:00:00
17876,4205 Seabourne Ct,,Santa Cruz,9,95062,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00b\xb5\xc4dT\x87^\xc0UU\xe2X\xce\x82B@',907651E9-4C5A-4F1D-869B-381989D9EBFC,2013-08-05 22:00:00
17877,9118 McNutt Ave,,Oakland,9,94611,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00I\xbe\x92\xc9\xa1\x94^\xc0p@)+\xe1\xebB@',D49986EA-270D-4434-948D-20AE3A9BE051,2014-06-29 22:00:00
17878,8650 Branch Street,,Issaquah,79,98027,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00L\x7f\xbe]\xd7\x88^\xc0\xa3\xc2\xac\xa6B\xc3G@',A2D596ED-781F-44E7-AB02-B7E9F753A44A,2011-06-12 22:00:00
17879,3818 Landing Drive,,West Covina,9,91791,"b""\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0cP7\xe1\xe3v]\xc0!'0\xc8\xaf\x0cA@""",E86564FD-AA95-4508-B9F6-F9650252DF0C,2012-01-27 23:00:00
17880,3605 Haynes Court,,San Diego,9,92102,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb5\tD\x8b1E]\xc0\x06\x15\x06\xfc\xa9X@@',8142C44F-FBA5-4BC3-9146-C162923A58C4,2014-06-24 22:00:00
17881,"35, avenue des Laurentides",,Paris,161,75019,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00^\x0bx\xdc&\x12\x03@2\x98\xb0\x9c\xe8kH@',558F4FA5-5CDF-4D14-A08E-C2668E748ABD,2013-12-21 09:09:29
17882,Husemann Straße 7574,,Offenbach,70,63009,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',33C91628-4F2B-4944-B08A-C3DE75486600,2013-03-12 23:00:00
17883,1682 Candle Drive,,National City,9,91950,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa1\xdbw\xbf\x9c@]\xc0\xbb\x14\xb6h\x05W@@',1028142F-EB89-4595-A599-DB6FFD4EB945,2014-01-13 23:00:00
17884,1723 StandingView Dr. Dr,,Lemon Grove,9,91945,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd9w\x9d\xc2D9]\xc0\x96s\x06\x10\xe6b@@',1A54D248-3D6E-4E46-929E-F4456AF83809,2012-04-05 22:00:00
17885,2710 Roux Court,#3202,Olympia,79,98501,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe5\x83\x8az\x88\xae^\xc0v\xa0\xe5m\xe5\x83G@',C7CFD70E-E4A2-434C-B4A3-2CC5B2A8860A,2014-02-28 23:00:00
17886,3004 Zulu Court,,W. Linn,58,97068,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x1f\x85\xfeob\xa9^\xc0\xec\xa4\x04\x82\x19\xa9F@',2FDF4B3B-B978-431C-A27A-365ED3517963,2013-11-22 23:00:00
17887,4245 Gregory Lane,,Burien,79,98168,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0ey\xb3\xa9\x04\x8f^\xc0?\xbc,\x80\xc1\xbeG@'",24112AEA-6049-4D2D-A814-8514A11C430A,2013-12-17 23:00:00
17888,6049 Flora Ave,,Matraville,50,2036,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x01\xbcT\xbd\x8e\xe8b@\xdez\xae3\xa3\xfc@\xc0',4D1A6D17-4F33-4357-AB1E-07C3BA80E43B,2014-06-17 22:00:00
17889,7449 Dover Way,,Seattle,79,98104,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x94BuC\xd1\x99^\xc0\xbb\x991\xd4\x93\xc9G@',A38D8BD8-4EBE-4DB0-AA53-6392BF2DA34F,2013-12-31 23:00:00
17890,8945 Euclid Ave.,,Seattle,79,98104,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00^\x811-\xb2\x8a^\xc0IX\xb9\n\x07\xcdG@',513FA3E4-ECA3-490B-AA6A-11A71B28D1AE,2011-10-23 22:00:00
17891,2775 Delta View Ln.,#9,Lane Cove,50,1597,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00[\x9c\xbf\xf1~\xe2b@e\xb1\xe9P#\xe9@\xc0',C0D73E99-A4CC-4BC0-837A-4D5C3EDF0691,2014-05-27 22:00:00
17892,Essener Straße 226,,Paderborn,53,33098,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x96\xad\xc3\xb8\xb4\x84!@m\x01\x817\xdf\xe0I@',0E7AB6FA-2DFA-4F34-B09F-123EB3656FF6,2013-08-26 22:00:00
17893,5059 Mt. Etna,,Goulburn,50,2580,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x02C\x1e0\x97\xb5b@\x9b}XkbTA\xc0',589585C8-D3FC-4244-916E-82733C0E9F41,2014-01-01 23:00:00
17894,6516 Pine Tree Drive,,Warrington,14,WA3 7BH,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xfe\xe2\x8b\x1e\xb37\x04\xc0\xa8\xfc0\x07F\xbfJ@',02B8FCEE-4EF2-41DD-BFAD-6E8C08B73629,2012-07-05 22:00:00
17895,6809 El Capitan Lane,,Concord,9,94519,b'\x00\x00\x00\x00\x01\x01\x00\x00\x008\x87T\x8e\xb3\x8a^\xc0u\x80\x84s\xb2\xfbB@',C0750A3E-2C51-4BA9-8D38-73C3332B9C08,2013-08-04 22:00:00
17896,6641 Morgan Territory Rd.,,Springwood,50,2777,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd9\xe1,\xc39\xd1b@c\xde\xe1\xebj\xd5@\xc0'",2FA22690-DB63-4DC1-97B4-ED008B1549B1,2012-05-03 22:00:00
17897,3177 Lincoln Drive,,Goulburn,50,2580,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00~M\x1eQ\xfc\xb7b@n\x10\xdc\x9d\x7fSA\xc0',267C603F-6747-4D0C-A19A-F7264935CDF4,2013-11-03 23:00:00
17898,1798 Norfolk Rd,,Cranbourne,77,3977,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf1\xa6De\r#b@\x15\xe2\x017\x03\x19C\xc0',9F874DF5-5AB5-4E66-B3A0-14E8157652D4,2011-08-05 22:00:00
17899,9372 Colfax Street,#303,Seattle,79,98104,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb8J\xfb\xd0\x83\x9e^\xc0R\xb3@\x97\x8b\xd4G@',825FAD79-27BF-466C-843C-0571CF3046D3,2013-10-23 22:00:00
17900,9471 Tobi Drive,,Bendigo,77,3550,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x10\r\xec\xc2r\x0eb@\x97\xef(o\xd8bB\xc0',DAA54CF9-98EB-43E9-AE48-65093C349E66,2012-09-24 22:00:00
17901,8904 La Salle Ave,,Concord,9,94519,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8b!|\x19\xa2\x87^\xc0&\x13\xdf\xf4\xbe\xf7B@',AED058EC-645F-43FC-9F84-29D9BE4F1BA5,2013-02-02 23:00:00
17902,4072 South Hampton Road,,Olympia,79,98501,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x1aG\x9c\x9b\xc1\xb8^\xc0\x0c\xa4\n\x0bDwG@',6F48D241-04AA-4E9C-998D-4A3261D759FD,2014-05-27 22:00:00
17903,Auf Der Steige 2234,,Hamburg,19,22001,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',F1F17856-B4B8-4E98-8CBB-A347DB73E51F,2013-07-26 22:00:00
17904,3859 Anchor Ave,,Colma,9,94014,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8a\x95V\xa1H\x9b^\xc0;^\t\xafg\xd5B@',0350AF3D-7AC3-4AEB-A36F-DFD00B0B4845,2014-05-21 22:00:00
17905,1162 Park Glenn,,Gold Coast,64,4217,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb62\x96\x08\xfe/c@\x8f^\x8e\xd8\xe6\t<\xc0',38B7B769-39A7-4298-ACCC-F111A57E82AE,2012-05-17 22:00:00
17906,1936 Balance Ct,,Billericay,14,CM11,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00H\x9d\x07\x94;\xa4\xda?@\xbf\xbc\xc2\x9d\xd2I@',303A2D53-175D-40FE-BE69-C42B902C4597,2011-07-27 22:00:00
17907,4632 Pleasant Hill Rd,,Burbank,9,91502,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0ca\xcbE~\x8b]\xc0\xea\xc2\xf8\xb3\x95\x15A@',0E6FC309-C7E1-47CC-B173-A85C0525E047,2013-05-01 22:00:00
17908,"65, avenue du Port",,Orly,180,94310,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe6\x85f\xf5\xd2#\x03@=\xbec\xccU`H@',B1BDE07B-BF03-49D2-B97D-494501191C80,2013-12-21 09:09:29
17909,6002 Hickory Drive,Studio # 403,Coffs Harbour,50,2450,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf0\x12\x1a\xf3r\x1fc@\xc1\xec!\xa0\x98/>\xc0',904D0EB0-A5E9-4D7E-B1D3-740928ECEBA7,2013-09-29 22:00:00
17910,7827 11th,,Lavender Bay,50,2060,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\t\x90\x06y\n\xe5b@\x1c\x95\x1b8|\xe6@\xc0',E1B205FB-0E46-4F3B-9D94-822809E0FADD,2012-12-28 23:00:00
17911,Hüttenstr 9005,,Bottrop,53,46236,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa6\xec|lf\xaa\x1b@\xc4\xe0\xdcj\x8b\xbcI@',15241E7E-EE45-4568-815F-86A5FDD33809,2014-03-09 23:00:00
17912,2964 Holbrook Dr,,Seattle,79,98104,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00,~\xf7-\xf1\x8a^\xc03Q\x94\xd7\xf7\xc8G@'",9C65587D-011A-4083-BC6E-A9FDCF4D9C52,2014-03-17 23:00:00
17913,Hunzinger Allee 675,,Paderborn,53,33098,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x04o\xfb\xe20|!@A\x80\x16U\xa2\xd3I@',766DE5C8-C49D-4AE3-850A-3FF887FF8610,2014-04-25 22:00:00
17914,Platz des Landtags 33,,Berlin,70,12311,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',6FB2CD1F-88F7-4514-9761-EB610261A75B,2014-01-17 23:00:00
17915,4499 Alpha Way,,San Diego,9,92102,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xfcAem\xf1E]\xc0\x85\x16\x0bm\xc8_@@',4C02B777-555A-4BC7-BF15-8A748842DDA0,2014-03-12 23:00:00
17916,5048 Hawthorne Dr,,Daly City,9,94015,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xc9\xfe)\xf8\xc1\x9f^\xc0\xb1\xf3\xe2\xe3\xa6\xd3B@',5E88AD4E-2F7B-4528-BAC8-E14728E238D1,2014-03-21 23:00:00
17917,3982 Ram Circle,,London,14,W1Y 3RA,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x7f\xbd\xe9\xd9\xe6D\xc0\xbf\xbe;7\x8a\xd4\xbeI@',7080B4E2-FD62-446F-8540-A847A3304A55,2014-06-04 22:00:00
17918,3670 All Ways Drive,,Oxford,14,OX1,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xac\x8d\xc7GU#\xf4\xbf\n2\x9d\x10\xc5\xe6I@',63D41BBC-C750-45B2-9BD4-6A1847C7D502,2012-03-28 22:00:00
17919,"111, rue des Pyrenees",,Roubaix,145,59100,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd9j\xb3\xfb\x98t\t@\xee\xc5\xd1SY[I@',CBB303C8-1A03-4BAE-A7E5-D535810A177B,2013-12-21 09:09:29
17920,2 Raymond Dr,,Grossmont,9,91941,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00G\xe8\xef\xcc\xc7A]\xc0\x9e\x89\xbc\x9b\xdbb@@',6DCA1135-1EDC-4CAD-ADBB-9093C532154F,2014-01-05 23:00:00
17921,4407 Hobby Court,,Spokane,79,99202,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00*6\xe8G\x80Q]\xc06 n\x19\r\xd3G@',91E2755A-F995-4668-9D67-F87A56DD370B,2013-09-19 22:00:00
17922,8119 Northridge Ct,# 1,Oakland,9,94611,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00C\x7f&\x10\x1e\x88^\xc0\xb4P%\x1c]\xecB@',C6E3C955-1E8F-4F1C-A1D5-C93239D3BEF3,2012-02-08 23:00:00
17923,2779 Ram Circle,,Vancouver,7,V7L 4J4,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00s\xb1\xb2I\x9b\xbe^\xc0+\xcc\x10\xc3\x03\xadH@',DAABD150-A97A-4B00-9456-A21CD832F4A2,2013-09-16 22:00:00
17924,6970 Frame Ln,,Langford,7,V9,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x82\xda;\xa8\x07\xe4^\xc0\xe1N,l\xc6=H@'",21E2A807-0231-4D5C-9432-456522E6435D,2014-01-30 23:00:00
17925,"4, rue Descartes",,Orleans,131,45000,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\t\xdc1Y\x05\x91\xfe?\x1a\xce\x87JH\xf8G@',117A3DAC-0044-43F5-91A6-8DFA87C7D254,2013-12-21 09:09:29
17926,3847 Mt. Diablo St,,Puyallup,79,98371,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00T\xabc\x82\xb2\x91^\xc0\x04\xe8\xe2\xab@\x93G@',61C5B785-93C5-4B34-AB4D-421382551EC7,2013-09-01 22:00:00
17927,"7, rue de Linois",,Roncq,145,59223,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x14(S\x86\x9b\xee\x08@=k\xc2)?bI@',B988D010-7B29-40F2-AA53-F4CFC7A2B80E,2013-12-21 09:09:29
17928,1671 F St.,,Grossmont,9,91941,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x9a04\xb3\x0b8]\xc0\x01\xfc\xc9\xbe_e@@',3A70EA54-E2C9-4DD5-8436-2E2F1A09829B,2014-03-11 23:00:00
17929,"33, allée des Princes",,Paris,161,75013,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x158\x89u\xc7\xec\x02@\xff!\xf4\x96\x07oH@',73BE9F33-27FE-449B-BBF8-FD6D7ED0B0C4,2013-12-21 09:09:29
17930,1457 Chelsea,,Lebanon,58,97355,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00Y#\x85O\xab\xb0^\xc0:\xa0\x826\xe2EF@',294791D9-AF7A-428C-8A9A-F2332585440D,2014-03-12 23:00:00
17931,9534 Country View Lane,,Burien,79,98168,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00$\xea;w1\x99^\xc0b\xa4?\xd7/\xc1G@',C9CF4985-AAD8-4BE1-BFD7-24CC93C1175A,2014-04-23 22:00:00
17932,9574 Silverado Drive,,Kirkland,79,98033,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xe5\x8f\xa3\xad\x0f\x81^\xc0\xdea\x12\xdc\xcf\xdfG@',0F8F3262-C954-46C1-BD55-70DD3807D1D3,2014-02-15 23:00:00
17933,7906 Clear,,Caloundra,64,4551,"b""\x00\x00\x00\x00\x01\x01\x00\x00\x00\x01\xaf\xa8\xb6]'c@\t\xe4\x8c\x7f\xba\xca:\xc0""",76316116-BA91-4E3D-A66C-18B319CA1B12,2013-09-08 22:00:00
17934,5984 Dewing Avenue,,Caloundra,64,4551,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xed\xf6X\xcb\x9b\x1bc@\xcbR\x05`\xfc\xc7:\xc0',34A56232-822F-45AF-9D70-948F9A5F2AC6,2013-08-20 22:00:00
17935,"524, rue Villedo",,Orly,180,94310,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00i\x9d\xe2\xb1\xba(\x03@=\xa7\xcdftcH@',3643040F-8D98-42FE-8735-6940CE561082,2013-12-21 09:09:29
17936,9428 Mehaffey Way,,Birmingham,14,B29 6SL,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xfai\xc8\xe0v""\xff\xbfc\x01K]\x967J@'",5EAF942F-9665-4398-8B9E-4C6CCF550B50,2012-08-03 22:00:00
17937,857 San Simeon Drive,,Lincoln Acres,9,91950,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x07\x93u\x1e\x9cC]\xc0\xbb\x14\xb6h\x05W@@',E9E45C11-3DFD-4B4F-BD73-A9CE15FEE3C0,2013-10-23 22:00:00
17938,887 Concord Blvd.,,Newcastle,50,2300,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x86\xb7\xb9\xff8\x00c@s\x08Zc\xd6t@\xc0',C876A1E1-CBC5-4788-8A65-2800AA07EF2C,2014-03-20 23:00:00
17939,2098 Crown Ct,# 235,Concord,9,94519,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00-s\x8fZC\x8c^\xc0by\xf4|\xce\xf7B@',3E93E038-F505-4A81-A9BF-A5AE98ACAAB6,2014-05-27 22:00:00
17940,9648 Madhatter Circle,,Ballard,79,98107,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x0f\xc1G\x13O\x8e^\xc0\xd6\xf4\xd1\\H\xdfG@',664C1532-9097-4655-ADDB-F6BB0C3DA13A,2014-03-18 23:00:00
17941,5302 Argonne Drive,,Corvallis,58,97330,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00u\t\xf1\xfbr\xd9^\xc0\xbeX\x95\xc9jOF@',E82B59C3-F10F-4C9C-8B62-3BE9798FD5AD,2013-10-15 22:00:00
17942,Bundesallee 4442,,Hamburg,20,20354,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf6\xb7\xfbM\xc4\xf6#@*r\xce\x0b\x81\xc5J@',6FB76462-DC33-4C2C-87E3-537728FB8E6D,2014-03-14 23:00:00
17943,4535 Walnut Blvd.,,London,14,C2H 7AU,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb9\xcf\x1d\xd4\xa6H\xc0\xbfk~\x80\x81\xb2\xcaI@',4A5F2AD4-E92D-422D-9D95-1D0A6E76DFFE,2014-04-09 22:00:00
17944,256 Gumwood Dr,,Port Hammond,7,V6B 3P7,b'\x00\x00\x00\x00\x01\x01\x00\x00\x006\x8a4wz\xc9^\xc0\x1c\xa8\x83\xc6Z\xa0H@',A2EE4952-B09D-4C82-A87F-8C3C3E12A29A,2014-04-29 22:00:00
17945,7779 Merry Drive,,Cheektowaga,54,14227,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xc3\xd2Y\x03L\xaaS\xc0\xd83\xdfu\xb2jE@',1C77455C-9970-4B5F-AD28-AA2E12CC776E,2014-04-05 22:00:00
17946,7281 Running Springs Rd.,,London,14,EC1R 0DU,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb8`^\xa1\xd9\x18\xbb\xbfD4g\x9a\x91\xc5I@',20D973D8-DA20-477E-8AF5-1744B4B42A04,2014-02-11 23:00:00
17947,4661 Balboa Court,,Warrnambool,77,3280,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00q,\xc2\xda:\xd0a@[$?\x8a\x1a\x01C\xc0'",41533914-4BAA-4ED6-94F1-8EAAEED029F9,2014-04-16 22:00:00
17948,"1788, rue de la Comédie",,Lille,145,59000,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x7f;\x16\xd8\xa1\\\x08@\x90\x196\xe4cVI@',6927B919-D710-41C4-834D-8F1CEBC637DE,2013-12-21 09:09:29
17949,"4119, rue Léo Delibes",,Paris,161,75017,b'\x00\x00\x00\x00\x01\x01\x00\x00\x001YpC\x8bU\x02@\xf0\x02\x8d%dlH@',2859C68E-81AF-4866-A3AD-0577B07D8B66,2013-12-21 09:09:29
17950,1030 Ambush Dr.,,Bury,14,PE17,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x8fS\xb7L\xe5b\x02\xc0B\xcd\xe2\\\xe2\xc1J@',F5049CE9-3646-4BFE-A5B7-AE768BD1EAEE,2014-04-16 22:00:00
17951,5689 Greenwood Place,,El Cajon,9,92020,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00J\xf1\x0cy]?]\xc0\x90c{S\xddg@@',1DAD0AA6-5F84-44CE-B855-05A0F61D16B4,2014-06-10 22:00:00
17952,2312 Wilson Court,,Berkeley,9,94704,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00H\xe6+\x1e\x18\x94^\xc0Rw\x06\xb7X\xf5B@',F7E08BAA-4DEE-492B-A450-FAE023AE3D78,2013-09-26 22:00:00
17953,7224 Wren Avenue,,Vancouver,7,V7L 4J4,"b'\x00\x00\x00\x00\x01\x01\x00\x00\x00]9,\x0b\xab\xba^\xc0\xd3\xec\x89\xb1+\xb0H@'",425A7753-F475-452D-96F3-5744CB4AD289,2013-11-19 23:00:00
17954,Nollendorfplatz 2,,Poing,70,66041,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',A8977B1E-8C23-48AC-850F-5251F8CAD4E5,2012-01-28 23:00:00
17955,1727 The Trees Drive,,Beaverton,58,97005,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xed\xf5\x07\xf1\xc6\xbc^\xc0\xd2UC\x0b\x84\xc6F@',423BBE11-754D-4A13-BFB1-28C02096FE6A,2014-06-25 22:00:00
17956,1925 Poncho Street,,Lakewood,9,90712,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xb0K\xf6\n\x12\x84]\xc0 \x86\xfcNP\xee@@',1F7B05A4-359A-433F-A75A-96693FEB18D3,2013-08-21 22:00:00
17957,1711 Fruitwood St.,,Edmonds,79,98020,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xad\xc9%1\xa8\x9c^\xc0e\x94\xfa\x94\xb4\xeaG@',2D4E625C-1F6C-4493-8A69-6DD4E5EBA1C0,2012-12-19 23:00:00
17958,9448 San Marino Ct.,,Darlinghurst,50,2010,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00}l\xb6\xe5\xae\xebb@jEL\xb8\xbc\xf1@\xc0',EAC6B40E-7991-4777-AD63-8F5CE8A213AE,2011-09-14 22:00:00
17959,3747 W. Landing Avenue,,Matraville,50,2036,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xd2\x0c\x93q\xd0\xe0b@\xaaO\xcfi`\xfe@\xc0',B0321083-129C-4380-AB2F-B501AFD3FFB3,2013-11-17 23:00:00
17960,9788 Tri-state Ave,,Olympia,79,98501,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xf5\xd1\xdc\xe0\xe6\xbb^\xc0p\x9f\xff@\x81\x87G@',881DD8C0-AEB6-4A5B-81C8-0284DFCBE108,2013-11-25 23:00:00
17961,6264 Center Ave,,Darlinghurst,50,2010,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\x9e`)F;\xeab@O*\xdeh\x19\xec@\xc0',70719638-04DE-4612-8D00-5AB42C8C2799,2013-10-08 22:00:00
17962,9828 Larch Ct,,Cliffside,7,V8Y 1L1,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00=\x01\xe3\xc1\x1e\xd2^\xc0\x03)\x0c^\x0eEH@',03EE03C6-FAD7-4F0C-8069-17A3531C226E,2012-01-11 23:00:00
17963,Lieblingsweg 345,,Frankfurt,19,60323,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00\xa4bd\xc3MM!@\xdf\xa3L\xc3\x98\x17I@',3B92919D-9252-44B5-8FEA-A9E0518D0E1A,2014-06-03 22:00:00
17964,5013 Military E,,Westminster,7,V3L 1E7,b'\x00\x00\x00\x00\x01\x01\x00\x00\x00l\x8c\x93\x19\x01\xba^\xc0<\xc7)\x9d!\x9bH@',7AB1FA29-61BA-4694-91B5-AAEEC979D068,2013-09-29 22:00:00
